ISO,2019
AFG,3173600.2578114565
ALB,45.46273949189266
DZA,46.70619010552763
AND,45.46273949189266
AGO,46.70619010552763
ATG,46.033242132188064
ARG,46.033242132188064
ARM,45.46273949189266
AUS,48.74321402121341
AUT,45.46273949189266
AZE,45.46273949189266
BHS,46.033242132188064
BHR,46.70619010552763
BGD,3173600.2578114565
BRB,46.033242132188064
BLR,45.46273949189266
BEL,45.46273949189266
BLZ,46.033242132188064
BEN,46.70619010552763
BTN,3173600.2578114565
BOL,46.033242132188064
BIH,45.46273949189266
BWA,46.70619010552763
BRA,46.033242132188064
BRN,48.74321402121341
BGR,45.46273949189266
BFA,46.70619010552763
BDI,46.70619010552763
CPV,46.70619010552763
KHM,48.74321402121341
CMR,46.70619010552763
CAN,
CAF,46.70619010552763
TCD,46.70619010552763
CHL,46.033242132188064
CHN,48.74321402121341
COL,46.033242132188064
COD,46.70619010552763
COG,46.70619010552763
CRI,46.033242132188064
CIV,46.70619010552763
HRV,45.46273949189266
CUB,46.033242132188064
CYP,45.46273949189266
CZE,45.46273949189266
DNK,45.46273949189266
DJI,46.70619010552763
DOM,46.033242132188064
ECU,46.033242132188064
EGY,46.70619010552763
SLV,46.033242132188064
ERI,46.70619010552763
EST,45.46273949189266
SWZ,46.70619010552763
ETH,46.70619010552763
FJI,48.74321402121341
FIN,45.46273949189266
FRA,45.46273949189266
GAB,46.70619010552763
GMB,46.70619010552763
GEO,45.46273949189266
DEU,45.46273949189266
GHA,46.70619010552763
GRC,45.46273949189266
GTM,46.033242132188064
GIN,46.70619010552763
GUY,46.033242132188064
HTI,46.033242132188064
HND,46.033242132188064
HUN,45.46273949189266
ISL,45.46273949189266
IND,3173600.2578114565
IDN,48.74321402121341
IRN,46.70619010552763
IRQ,46.70619010552763
IRL,45.46273949189266
ISR,46.70619010552763
ITA,45.46273949189266
JAM,46.033242132188064
JPN,48.74321402121341
JOR,46.70619010552763
KAZ,45.46273949189266
KEN,46.70619010552763
PRK,48.74321402121341
KOR,48.74321402121341
KWT,46.70619010552763
KGZ,45.46273949189266
LAO,48.74321402121341
LVA,45.46273949189266
LBN,46.70619010552763
LSO,46.70619010552763
LBR,46.70619010552763
LBY,46.70619010552763
LTU,45.46273949189266
LUX,45.46273949189266
MDG,46.70619010552763
MWI,46.70619010552763
MYS,48.74321402121341
MDV,3173600.2578114565
MLI,46.70619010552763
MLT,46.70619010552763
MRT,46.70619010552763
MUS,46.70619010552763
MEX,46.033242132188064
MDA,45.46273949189266
MCO,45.46273949189266
MNG,48.74321402121341
MNE,45.46273949189266
MAR,46.70619010552763
MOZ,46.70619010552763
MMR,48.74321402121341
NAM,46.70619010552763
NPL,3173600.2578114565
NLD,45.46273949189266
NZL,48.74321402121341
NIC,46.033242132188064
NER,46.70619010552763
NGA,46.70619010552763
MKD,45.46273949189266
NOR,45.46273949189266
OMN,46.70619010552763
PAK,3173600.2578114565
PAN,46.033242132188064
PNG,48.74321402121341
PRY,46.033242132188064
PER,46.033242132188064
PHL,48.74321402121341
POL,45.46273949189266
PRT,45.46273949189266
QAT,46.70619010552763
ROU,45.46273949189266
RUS,45.46273949189266
RWA,46.70619010552763
WSM,48.74321402121341
SMR,45.46273949189266
STP,46.70619010552763
SAU,46.70619010552763
SEN,46.70619010552763
SRB,45.46273949189266
SYC,46.70619010552763
SLE,46.70619010552763
SGP,48.74321402121341
SVK,45.46273949189266
SVN,45.46273949189266
SOM,46.70619010552763
ZAF,46.70619010552763
ESP,45.46273949189266
LKA,3173600.2578114565
SUR,46.033242132188064
SWE,45.46273949189266
CHE,45.46273949189266
SYR,46.70619010552763
TJK,45.46273949189266
TZA,46.70619010552763
THA,48.74321402121341
TGO,46.70619010552763
TTO,46.033242132188064
TUN,46.70619010552763
TUR,45.46273949189266
TKM,45.46273949189266
UGA,46.70619010552763
UKR,45.46273949189266
ARE,46.70619010552763
GBR,45.46273949189266
USA,
URY,46.033242132188064
UZB,45.46273949189266
VUT,48.74321402121341
VEN,46.033242132188064
VNM,48.74321402121341
YEM,46.70619010552763
ZMB,46.70619010552763
ZWE,46.70619010552763
