ISO,2019
AFG,5.576772990621546
ALB,360587.14098624483
DZA,361529.07492130116
AND,360587.14098624483
AGO,361529.07492130116
ATG,362764.5383620253
ARG,362764.5383620253
ARM,360587.14098624483
AUS,365919.7895035966
AUT,360587.14098624483
AZE,360587.14098624483
BHS,362764.5383620253
BHR,361529.07492130116
BGD,5.576772990621546
BRB,362764.5383620253
BLR,360587.14098624483
BEL,360587.14098624483
BLZ,362764.5383620253
BEN,361529.07492130116
BTN,5.576772990621546
BOL,362764.5383620253
BIH,360587.14098624483
BWA,361529.07492130116
BRA,362764.5383620253
BRN,365919.7895035966
BGR,360587.14098624483
BFA,361529.07492130116
BDI,361529.07492130116
CPV,361529.07492130116
KHM,365919.7895035966
CMR,361529.07492130116
CAN,
CAF,361529.07492130116
TCD,361529.07492130116
CHL,362764.5383620253
CHN,365919.7895035966
COL,362764.5383620253
COD,361529.07492130116
COG,361529.07492130116
CRI,362764.5383620253
CIV,361529.07492130116
HRV,360587.14098624483
CUB,362764.5383620253
CYP,360587.14098624483
CZE,360587.14098624483
DNK,360587.14098624483
DJI,361529.07492130116
DOM,362764.5383620253
ECU,362764.5383620253
EGY,361529.07492130116
SLV,362764.5383620253
ERI,361529.07492130116
EST,360587.14098624483
SWZ,361529.07492130116
ETH,361529.07492130116
FJI,365919.7895035966
FIN,360587.14098624483
FRA,360587.14098624483
GAB,361529.07492130116
GMB,361529.07492130116
GEO,360587.14098624483
DEU,360587.14098624483
GHA,361529.07492130116
GRC,360587.14098624483
GTM,362764.5383620253
GIN,361529.07492130116
GUY,362764.5383620253
HTI,362764.5383620253
HND,362764.5383620253
HUN,360587.14098624483
ISL,360587.14098624483
IND,5.576772990621546
IDN,365919.7895035966
IRN,361529.07492130116
IRQ,361529.07492130116
IRL,360587.14098624483
ISR,361529.07492130116
ITA,360587.14098624483
JAM,362764.5383620253
JPN,365919.7895035966
JOR,361529.07492130116
KAZ,360587.14098624483
KEN,361529.07492130116
PRK,365919.7895035966
KOR,365919.7895035966
KWT,361529.07492130116
KGZ,360587.14098624483
LAO,365919.7895035966
LVA,360587.14098624483
LBN,361529.07492130116
LSO,361529.07492130116
LBR,361529.07492130116
LBY,361529.07492130116
LTU,360587.14098624483
LUX,360587.14098624483
MDG,361529.07492130116
MWI,361529.07492130116
MYS,365919.7895035966
MDV,5.576772990621546
MLI,361529.07492130116
MLT,361529.07492130116
MRT,361529.07492130116
MUS,361529.07492130116
MEX,362764.5383620253
MDA,360587.14098624483
MCO,360587.14098624483
MNG,365919.7895035966
MNE,360587.14098624483
MAR,361529.07492130116
MOZ,361529.07492130116
MMR,365919.7895035966
NAM,361529.07492130116
NPL,5.576772990621546
NLD,360587.14098624483
NZL,365919.7895035966
NIC,362764.5383620253
NER,361529.07492130116
NGA,361529.07492130116
MKD,360587.14098624483
NOR,360587.14098624483
OMN,361529.07492130116
PAK,5.576772990621546
PAN,362764.5383620253
PNG,365919.7895035966
PRY,362764.5383620253
PER,362764.5383620253
PHL,365919.7895035966
POL,360587.14098624483
PRT,360587.14098624483
QAT,361529.07492130116
ROU,360587.14098624483
RUS,360587.14098624483
RWA,361529.07492130116
WSM,365919.7895035966
SMR,360587.14098624483
STP,361529.07492130116
SAU,361529.07492130116
SEN,361529.07492130116
SRB,360587.14098624483
SYC,361529.07492130116
SLE,361529.07492130116
SGP,365919.7895035966
SVK,360587.14098624483
SVN,360587.14098624483
SOM,361529.07492130116
ZAF,361529.07492130116
ESP,360587.14098624483
LKA,5.576772990621546
SUR,362764.5383620253
SWE,360587.14098624483
CHE,360587.14098624483
SYR,361529.07492130116
TJK,360587.14098624483
TZA,361529.07492130116
THA,365919.7895035966
TGO,361529.07492130116
TTO,362764.5383620253
TUN,361529.07492130116
TUR,360587.14098624483
TKM,360587.14098624483
UGA,361529.07492130116
UKR,360587.14098624483
ARE,361529.07492130116
GBR,360587.14098624483
USA,
URY,362764.5383620253
UZB,360587.14098624483
VUT,365919.7895035966
VEN,362764.5383620253
VNM,365919.7895035966
YEM,361529.07492130116
ZMB,361529.07492130116
ZWE,361529.07492130116
