ISO,2019
AFG,4478674.251772191
ALB,3016494.2620157897
DZA,3376268.8395693824
AND,3016494.2620157897
AGO,3376268.8395693824
ATG,4746119.20866875
ARG,4746119.20866875
ARM,3016494.2620157897
AUS,3769265.2741847048
AUT,3016494.2620157897
AZE,3016494.2620157897
BHS,4746119.20866875
BHR,3376268.8395693824
BGD,4478674.251772191
BRB,4746119.20866875
BLR,3016494.2620157897
BEL,3016494.2620157897
BLZ,4746119.20866875
BEN,3376268.8395693824
BTN,4478674.251772191
BOL,4746119.20866875
BIH,3016494.2620157897
BWA,3376268.8395693824
BRA,4746119.20866875
BRN,4017201.3428059556
BGR,3016494.2620157897
BFA,3376268.8395693824
BDI,3376268.8395693824
CPV,3376268.8395693824
KHM,4017201.3428059556
CMR,3376268.8395693824
CAN,3769265.2741847048
CAF,3376268.8395693824
TCD,3376268.8395693824
CHL,4746119.20866875
CHN,4017201.3428059556
COL,4746119.20866875
COD,3376268.8395693824
COG,3376268.8395693824
CRI,4746119.20866875
CIV,3376268.8395693824
HRV,3016494.2620157897
CUB,4746119.20866875
CYP,3016494.2620157897
CZE,3016494.2620157897
DNK,3016494.2620157897
DJI,3376268.8395693824
DOM,4746119.20866875
ECU,4746119.20866875
EGY,3376268.8395693824
SLV,4746119.20866875
ERI,3376268.8395693824
EST,3016494.2620157897
SWZ,3376268.8395693824
ETH,3376268.8395693824
FJI,4017201.3428059556
FIN,3016494.2620157897
FRA,3016494.2620157897
GAB,3376268.8395693824
GMB,3376268.8395693824
GEO,3016494.2620157897
DEU,3016494.2620157897
GHA,3376268.8395693824
GRC,3016494.2620157897
GTM,4746119.20866875
GIN,3376268.8395693824
GUY,4746119.20866875
HTI,4746119.20866875
HND,4746119.20866875
HUN,3016494.2620157897
ISL,3016494.2620157897
IND,4478674.251772191
IDN,4017201.3428059556
IRN,3376268.8395693824
IRQ,3376268.8395693824
IRL,3016494.2620157897
ISR,3376268.8395693824
ITA,3016494.2620157897
JAM,4746119.20866875
JPN,4017201.3428059556
JOR,3376268.8395693824
KAZ,3016494.2620157897
KEN,3376268.8395693824
PRK,4017201.3428059556
KOR,4017201.3428059556
KWT,3376268.8395693824
KGZ,3016494.2620157897
LAO,4017201.3428059556
LVA,3016494.2620157897
LBN,3376268.8395693824
LSO,3376268.8395693824
LBR,3376268.8395693824
LBY,3376268.8395693824
LTU,3016494.2620157897
LUX,3016494.2620157897
MDG,3376268.8395693824
MWI,3376268.8395693824
MYS,4017201.3428059556
MDV,4478674.251772191
MLI,3376268.8395693824
MLT,3376268.8395693824
MRT,3376268.8395693824
MUS,3376268.8395693824
MEX,4746119.20866875
MDA,3016494.2620157897
MCO,3016494.2620157897
MNG,4017201.3428059556
MNE,3016494.2620157897
MAR,3376268.8395693824
MOZ,3376268.8395693824
MMR,4017201.3428059556
NAM,3376268.8395693824
NPL,4478674.251772191
NLD,3016494.2620157897
NZL,4017201.3428059556
NIC,4746119.20866875
NER,3376268.8395693824
NGA,3376268.8395693824
MKD,3016494.2620157897
NOR,3016494.2620157897
OMN,3376268.8395693824
PAK,4478674.251772191
PAN,4746119.20866875
PNG,4017201.3428059556
PRY,4746119.20866875
PER,4746119.20866875
PHL,4017201.3428059556
POL,3016494.2620157897
PRT,3016494.2620157897
QAT,3376268.8395693824
ROU,3016494.2620157897
RUS,3016494.2620157897
RWA,3376268.8395693824
WSM,4017201.3428059556
SMR,3016494.2620157897
STP,3376268.8395693824
SAU,3376268.8395693824
SEN,3376268.8395693824
SRB,3016494.2620157897
SYC,3376268.8395693824
SLE,3376268.8395693824
SGP,4017201.3428059556
SVK,3016494.2620157897
SVN,3016494.2620157897
SOM,3376268.8395693824
ZAF,3376268.8395693824
ESP,3016494.2620157897
LKA,4478674.251772191
SUR,4746119.20866875
SWE,3016494.2620157897
CHE,3016494.2620157897
SYR,3376268.8395693824
TJK,3016494.2620157897
TZA,3376268.8395693824
THA,4017201.3428059556
TGO,3376268.8395693824
TTO,4746119.20866875
TUN,3376268.8395693824
TUR,3016494.2620157897
TKM,3016494.2620157897
UGA,3376268.8395693824
UKR,3016494.2620157897
ARE,3376268.8395693824
GBR,3016494.2620157897
USA,3769265.2741847048
URY,4746119.20866875
UZB,3016494.2620157897
VUT,4017201.3428059556
VEN,4746119.20866875
VNM,4017201.3428059556
YEM,3376268.8395693824
ZMB,3376268.8395693824
ZWE,3376268.8395693824
