ISO,2019
AFG,384982.4926
AGO,387013.7863
ALB,390057.4204
AND,390057.4204
ARE,387013.7863
ARG,388929.2701
ARM,390057.4204
ATG,388929.2701
AUS,390343.588
AUT,390057.4204
AZE,390057.4204
BDI,387013.7863
BEL,390057.4204
BEN,387013.7863
BFA,387013.7863
BGD,384982.4926
BGR,390057.4204
BHR,387013.7863
BHS,388929.2701
BIH,390057.4204
BLR,390057.4204
BLZ,388929.2701
BOL,388929.2701
BRA,388929.2701
BRB,388929.2701
BRN,385394.2487
BTN,384982.4926
BWA,387013.7863
CAF,387013.7863
CAN,390343.588
CHE,390057.4204
CHL,388929.2701
CHN,385394.2487
CIV,387013.7863
CMR,387013.7863
COD,387013.7863
COG,387013.7863
COL,388929.2701
CPV,387013.7863
CRI,388929.2701
CUB,388929.2701
CYP,390057.4204
CZE,390057.4204
DEU,390057.4204
DJI,387013.7863
DNK,390057.4204
DOM,388929.2701
DZA,387013.7863
ECU,388929.2701
EGY,387013.7863
ERI,387013.7863
ESP,390057.4204
EST,390057.4204
ETH,387013.7863
FIN,390057.4204
FJI,385394.2487
FRA,390057.4204
GAB,387013.7863
GBR,390057.4204
GEO,390057.4204
GHA,387013.7863
GIN,387013.7863
GMB,387013.7863
GRC,390057.4204
GTM,388929.2701
GUY,388929.2701
HND,388929.2701
HRV,390057.4204
HTI,388929.2701
HUN,390057.4204
IDN,385394.2487
IND,384982.4926
IRL,390057.4204
IRN,387013.7863
IRQ,387013.7863
ISL,390057.4204
ISR,387013.7863
ITA,390057.4204
JAM,388929.2701
JOR,387013.7863
JPN,385394.2487
KAZ,390057.4204
KEN,387013.7863
KGZ,390057.4204
KHM,385394.2487
KOR,385394.2487
KWT,387013.7863
LAO,385394.2487
LBN,387013.7863
LBR,387013.7863
LBY,387013.7863
LKA,384982.4926
LSO,387013.7863
LTU,390057.4204
LUX,390057.4204
LVA,390057.4204
MAR,387013.7863
MCO,390057.4204
MDA,390057.4204
MDG,387013.7863
MDV,384982.4926
MEX,388929.2701
MKD,390057.4204
MLI,387013.7863
MLT,387013.7863
MMR,385394.2487
MNE,390057.4204
MNG,385394.2487
MOZ,387013.7863
MRT,387013.7863
MUS,387013.7863
MWI,387013.7863
MYS,385394.2487
NAM,387013.7863
NER,387013.7863
NGA,387013.7863
NIC,388929.2701
NLD,390057.4204
NOR,390057.4204
NPL,384982.4926
NZL,385394.2487
OMN,387013.7863
PAK,384982.4926
PAN,388929.2701
PER,388929.2701
PHL,385394.2487
PNG,385394.2487
POL,390057.4204
PRK,385394.2487
PRT,390057.4204
PRY,388929.2701
QAT,387013.7863
ROU,390057.4204
RUS,390057.4204
RWA,387013.7863
SAU,387013.7863
SDN,387013.7863
SEN,387013.7863
SGP,385394.2487
SLE,387013.7863
SLV,388929.2701
SMR,390057.4204
SOM,387013.7863
SRB,390057.4204
SSD,387013.7863
STP,387013.7863
SUR,388929.2701
SVK,390057.4204
SVN,390057.4204
SWE,390057.4204
SWZ,387013.7863
SYC,387013.7863
SYR,387013.7863
TCD,387013.7863
TGO,387013.7863
THA,385394.2487
TJK,390057.4204
TKM,390057.4204
TTO,388929.2701
TUN,387013.7863
TUR,390057.4204
TZA,387013.7863
UGA,387013.7863
UKR,390057.4204
URY,388929.2701
USA,390343.588
UZB,390057.4204
VEN,388929.2701
VNM,385394.2487
VUT,385394.2487
WSM,385394.2487
YEM,387013.7863
ZAF,387013.7863
ZMB,387013.7863
ZWE,387013.7863
