ISO,2019
AFG,265.8627868
AGO,1478.247798
ALB,1484.840162
AND,1484.840162
ARE,1478.247798
ARG,1489.47191
ARM,1484.840162
ATG,1489.47191
AUS,1545.010789
AUT,1484.840162
AZE,1484.840162
BDI,1478.247798
BEL,1484.840162
BEN,1478.247798
BFA,1478.247798
BGD,265.8627868
BGR,1484.840162
BHR,1478.247798
BHS,1489.47191
BIH,1484.840162
BLR,1484.840162
BLZ,1489.47191
BOL,1489.47191
BRA,1489.47191
BRB,1489.47191
BRN,1545.010789
BTN,265.8627868
BWA,1478.247798
CAF,1478.247798
CAN,
CHE,1484.840162
CHL,1489.47191
CHN,1545.010789
CIV,1478.247798
CMR,1478.247798
COD,1478.247798
COG,1478.247798
COL,1489.47191
CPV,1478.247798
CRI,1489.47191
CUB,1489.47191
CYP,1484.840162
CZE,1484.840162
DEU,1484.840162
DJI,1478.247798
DNK,1484.840162
DOM,1489.47191
DZA,1478.247798
ECU,1489.47191
EGY,1478.247798
ERI,1478.247798
ESP,1484.840162
EST,1484.840162
ETH,1478.247798
FIN,1484.840162
FJI,1545.010789
FRA,1484.840162
GAB,1478.247798
GBR,1484.840162
GEO,1484.840162
GHA,1478.247798
GIN,1478.247798
GMB,1478.247798
GRC,1484.840162
GTM,1489.47191
GUY,1489.47191
HND,1489.47191
HRV,1484.840162
HTI,1489.47191
HUN,1484.840162
IDN,1545.010789
IND,265.8627868
IRL,1484.840162
IRN,1478.247798
IRQ,1478.247798
ISL,1484.840162
ISR,1478.247798
ITA,1484.840162
JAM,1489.47191
JOR,1478.247798
JPN,1545.010789
KAZ,1484.840162
KEN,1478.247798
KGZ,1484.840162
KHM,1545.010789
KOR,1545.010789
KWT,1478.247798
LAO,1545.010789
LBN,1478.247798
LBR,1478.247798
LBY,1478.247798
LKA,265.8627868
LSO,1478.247798
LTU,1484.840162
LUX,1484.840162
LVA,1484.840162
MAR,1478.247798
MCO,1484.840162
MDA,1484.840162
MDG,1478.247798
MDV,265.8627868
MEX,1489.47191
MKD,1484.840162
MLI,1478.247798
MLT,1478.247798
MMR,1545.010789
MNE,1484.840162
MNG,1545.010789
MOZ,1478.247798
MRT,1478.247798
MUS,1478.247798
MWI,1478.247798
MYS,1545.010789
NAM,1478.247798
NER,1478.247798
NGA,1478.247798
NIC,1489.47191
NLD,1484.840162
NOR,1484.840162
NPL,265.8627868
NZL,1545.010789
OMN,1478.247798
PAK,265.8627868
PAN,1489.47191
PER,1489.47191
PHL,1545.010789
PNG,1545.010789
POL,1484.840162
PRK,1545.010789
PRT,1484.840162
PRY,1489.47191
QAT,1478.247798
ROU,1484.840162
RUS,1484.840162
RWA,1478.247798
SAU,1478.247798
SDN,1478.247798
SEN,1478.247798
SGP,1545.010789
SLE,1478.247798
SLV,1489.47191
SMR,1484.840162
SOM,1478.247798
SRB,1484.840162
SSD,1478.247798
STP,1478.247798
SUR,1489.47191
SVK,1484.840162
SVN,1484.840162
SWE,1484.840162
SWZ,1478.247798
SYC,1478.247798
SYR,1478.247798
TCD,1478.247798
TGO,1478.247798
THA,1545.010789
TJK,1484.840162
TKM,1484.840162
TTO,1489.47191
TUN,1478.247798
TUR,1484.840162
TZA,1478.247798
UGA,1478.247798
UKR,1484.840162
URY,1489.47191
USA,
UZB,1484.840162
VEN,1489.47191
VNM,1545.010789
VUT,1545.010789
WSM,1545.010789
YEM,1478.247798
ZAF,1478.247798
ZMB,1478.247798
ZWE,1478.247798
